city,neighborhood,zip_code,street_name,street_number,floor,floor_location,door,property_type,construction_date,renovation_year,number_of_rooms,number_of_bedrooms,number_of_bathrooms,number_of_balconies,number_of_garages,number_of_parking,number_of_floors,number_of_units,living_area,total_area,is_barrier_free,heating_type,has_energy_certificate,has_garage,has_parking,has_balcony,price,lon,lat
Nürnberg,Katzwang,90453,Rubensstraße,7,,,,multi_family_house,1958-01-18,,,,,,,,,2.0,270.0,491.0,,,,,False,,672431.0,11.054205,49.364092
Nürnberg,Wetzendorf,90425,Hans-Kohlmann-Straße,4 a,,,,multi_family_house,2022-07-21,,,,,,,,,8.0,756.0,1045.0,,,,,False,,3375534.0,11.059233,49.480338
Nürnberg,Maiach,90451,Isarstraße,34A,,,,single_family_house,1932-06-14,,,,,,,,,1.0,249.0,3852.0,,,,,False,,915883.0,11.055885,49.408418
Nürnberg,Eibach,90451,Castellstraße,38 a,,,,,1964-02-03,,,,,,,,,1.0,123.0,289.0,,,,,False,,408992.0,11.03125,49.407250000000005
Nürnberg,Eberhardshof,90429,Maximilianstraße,36,,,,multi_family_house,1915-11-17,,,,,,,,,10.0,616.0,613.0,,,,,False,,1701437.0,11.041662,49.456609
Nürnberg,Ludwigsfeld,90478,Ludwig-Frank-Straße,9,,,,single_family_house,1946-07-13,,,,,,,,,1.0,82.0,284.0,,,,,False,,334141.0,11.108594,49.439259
Nürnberg,Gartenstadt,90469,Pfälzer-Wald-Straße,6 a,,,,single_family_house,1956-05-26,,,,,,,,,1.0,134.0,747.0,,,,,False,,416878.0,11.080667,49.403933
Nürnberg,Katzwang,90453,Rennbahnstraße,74,,,,multi_family_house,1979-06-13,,,,,,,,,5.0,703.0,935.0,,,,,False,,2252412.0,11.039959999999999,49.369014
Nürnberg,Hohe Marter,90441,Schweinauer Hauptstraße,118,,,,multi_family_house,1949-03-09,,,,,,,,,17.0,807.0,622.0,,,,,False,,2050205.0,11.042345000000001,49.427330000000005
Nürnberg,Langwasser Südwest,90469,Zollhausstraße,33,,,,single_family_house,1933-09-21,,,,,,,,,1.0,118.0,492.0,,,,,False,,333211.0,11.117857,49.402806999999996
Nürnberg,"Kornburg, Worzeldorf",90455,Sigmund-Freud-Straße,1,,,,single_family_house,1972-04-06,,,,,,,,,1.0,133.0,538.0,,,,,False,,528945.0,11.07368,49.376571
Nürnberg,Muggenhof,90429,Fürther Straße,342,,,,single_family_house,1888-01-08,,,,,,,,,1.0,113.0,477.0,,,,,False,,305985.0,11.020501,49.462761
Nürnberg,Eibach,90451,Heidecker Straße,17 d,,,,single_family_house,1950-04-08,,,,,,,,,1.0,98.0,338.0,,,,,False,,345950.0,11.038743,49.407108
Nürnberg,Marienvorstadt,90402,Bahnhofstraße,13,,,,single_family_house,1959-09-08,,,,,,,,,1.0,85.0,859.0,,,,,False,,287137.0,11.086268,49.447421
Nürnberg,Ludwigsfeld,90478,Hintere Cramergasse,12,,,,multi_family_house,1933-09-20,,,,,,,,,1.0,84.0,638.0,,,,,False,,229483.0,11.100543,49.447045
Nürnberg,Kraftshof,90427,Am Kressenstein,33,,,,multi_family_house,2032-01-06,,,,,,,,,4.0,286.0,779.0,,,,,False,,937125.0,11.04607,49.509871
Nürnberg,Gostenhof,90429,Kernstraße,33,,,,multi_family_house,1893-09-27,,,,,,,,,2.0,294.0,328.0,,,,,False,,910526271.0,11.054186999999999,49.448765
Nürnberg,Wetzendorf,90427,Leitenfeldstraße,25,,,,single_family_house,1918-11-13,,,,,,,,,1.0,146.0,594.0,,,,,False,,477655.0,11.03054,49.477089
Nürnberg,Langwasser Nordost,90471,Carossaweg,14,,,,,1994-06-26,,,,,,,,,20.0,1362.0,498.0,,,,,False,,4749594.0,11.125009,49.411911
Nürnberg,Buch ,90425,Walter-Braun-Straße,16,,,,multi_family_house,1998-11-10,,,,,,,,,2.0,277.0,672.0,,,,,False,,1053600.0,11.052937,49.483987
Nürnberg,Röthenbach West,90449,Schillingsfürster Straße,26 a,,,,single_family_house,1988-03-03,,,,,,,,,1.0,101.0,280.0,,,,,False,,396687.0,11.025635000000001,49.425099
Nürnberg,Hummelstein,90461,Jean-Paul-Platz,23,,,,,1941-01-22,,,,,,,,,8.0,552.0,835.0,,,,,False,,1443963.0,11.094026,49.433305000000004
Nürnberg,"Kornburg, Worzeldorf",90455,Lehmbruckstraße,5,,,,single_family_house,1967-07-27,,,,,,,,,1.0,139.0,559.0,,,,,False,,341571.0,11.087392,49.372285
Nürnberg,"Altstadt, St. Lorenz",90402,Pfeifergasse,2 a,,,,multi_family_house,1978-04-26,,,,,,,,,7.0,519.0,336.0,,,,,True,,1914368.0,11.071309,49.44796100000001
Nürnberg,"Kornburg, Worzeldorf",90455,Albrecht-Achilles-Straße,10 a,,,,single_family_house,1977-05-13,,,,,,,,,1.0,114.0,281.0,,,,,False,,398759.0,11.075842,49.375027
Nürnberg,Laufamholz,90482,Am Doktorsfeld,18,,,,single_family_house,1948-05-13,,,,,,,,,1.0,112.0,314.0,,,,,False,,416302.0,11.166629,49.465689000000005
Nürnberg,Reichelsdorf,90453,Waldstromerstraße,11,,,,single_family_house,1908-09-14,,,,,,,,,1.0,120.0,683.0,,,,,False,,314402.0,11.030867,49.379919000000015
Nürnberg,Guntherstraße,90461,Rankestraße,73,,,,single_family_house,1915-08-26,,,,,,,,,1.0,95.0,772.0,,,,,False,,380265.0,11.100378,49.433338
Nürnberg,Eibach,90451,Morgensternstraße,79,,,,single_family_house,1971-06-17,,,,,,,,,1.0,98.0,330.0,,,,,False,,1103832919.0,11.041269,49.395764
Nürnberg,Ziegelstein,90411,Gosberger Straße,3,,,,single_family_house,1948-07-17,,,,,,,,,1.0,116.0,561.0,,,,,False,,436804.0,11.117097,49.484072
Nürnberg,"Kornburg, Worzeldorf",90455,Sigmund-Freud-Straße,9 d,,,,single_family_house,1968-07-26,,,,,,,,,1.0,101.0,331.0,,,,,False,,400045.0,11.073825,49.374055
Nürnberg,Langwasser Nordost,90471,Elisabeth-Nägelsbach-Weg,9,,,,single_family_house,2018-09-08,,,,,,,,,1.0,133.0,696.0,,,,,False,,553234.0,11.127485,49.416712
Nürnberg,Eibach,90451,Wassertrüdinger Straße,5,,,,single_family_house,1978-11-23,,,,,,,,,1.0,129.0,628.0,,,,,False,,489311.0,11.036997000000001,49.395018
Nürnberg,Katzwang,90455,Am Waldrand,38,,,,single_family_house,1949-10-12,,,,,,,,,1.0,120.0,562.0,,,,,False,,318516.0,11.057528999999999,49.346811
Nürnberg,"Kornburg, Worzeldorf",90455,Sudermannstraße,1,,,,single_family_house,1968-04-22,,,,,,,,,1.0,113.0,297.0,,,,,False,,284191.0,11.102217000000001,49.354757000000006
Nürnberg,St. Leonhard,90439,Kurt-Karl-Doberer-Straße,84,,,,single_family_house,2016-08-21,,,,,,,,,1.0,115.0,264.0,,,,,False,,440460.0,11.054976000000002,49.44165600000001
Nürnberg,Langwasser Südost,90473,Josef-Simon-Straße,62,,,,single_family_house,1962-02-09,,,,,,,,,1.0,139.0,274.0,,,,,False,,388622.0,11.151117000000001,49.40413
Nürnberg,Schoppershof,90491,Merseburger Straße,14,,,,multi_family_house,1939-02-15,,,,,,,,,1.0,63.0,298.0,,,,,False,,167159.0,11.106723,49.469353
Nürnberg,Thon,90425,Von-Oelhafen-Straße,61,,,,multi_family_house,1971-04-07,,,,,,,,,2.0,241.0,299.0,,,,,False,,756879.0,11.071038999999999,49.473286
Nürnberg,Großgründlach,90427,Georg-Horner-Straße,4,,,,multi_family_house,1956-01-09,,,,,,,,,2.0,253.0,756.0,,,,,False,,713296.0,11.015437,49.529958
Nürnberg,Gartenstadt,90469,Heckenweg,5,,,,single_family_house,1946-05-09,,,,,,,,,1.0,95.0,334.0,,,,,False,,270618.0,11.076965,49.413756
Nürnberg,Nürnberg                  ,90453,Auf der Schanz,60,,,,single_family_house,1943-05-18,,,,,,,,,1.0,141.0,571.0,,,,,False,,377721.0,11.020802000000002,49.375185
Nürnberg,Galgenhof,90459,Dallingerstraße,35,,,,multi_family_house,1940-09-14,,,,,,,,,13.0,731.0,309.0,,,,,False,,1908680.0,11.089277,49.439442
Nürnberg,Langwasser Südost,90473,Glogauer Straße,15,,,,,1986-01-17,,,,,,,,,2.0,209.0,778.0,,,,,False,,468698.0,11.136071999999999,49.403495
Nürnberg,St. Jobst,90491,Doktor-Carlo-Schmid-Straße,82,,,,multi_family_house,2014-09-25,,,,,,,,,5.0,552.0,631.0,,,,,False,,2083390.0,11.119043999999999,49.461598
Nürnberg,Gartenstadt,90469,Hirschensuhl,47,,,,multi_family_house,1949-07-16,,,,,,,,,1.0,68.0,303.0,,,,,False,,213949.0,11.075928000000001,49.414674999999995
Nürnberg,Steinbühl,90443,An den Rampen,27,,,,multi_family_house,1950-06-06,,,,,,,,,12.0,897.0,781.0,,,,,False,,1922977.0,11.065142,49.441243
Nürnberg,"Altenfurt, Moorenbrunn",90475,Wittelsbacherstraße,69,,,,single_family_house,1958-02-26,,,,,,,,,1.0,140.0,478.0,,,,,False,,444843.0,11.177745999999999,49.404239000000004
Nürnberg,Mögeldorf,90482,Engelthaler Straße,33,,,,,2013-08-03,,,,,,,,,13.0,1068.0,750.0,,,,,False,,4387599.0,11.144884999999999,49.463952
Nürnberg,Erlenstegen,90491,Mörikestraße,20,,,,single_family_house,1989-07-14,,,,,,,,,1.0,204.0,810.0,,,,,False,,1101922.0,11.131832999999999,49.475379000000004
Nürnberg,Eibach,90451,Lauinger Straße,3,,,,single_family_house,1954-03-03,,,,,,,,,1.0,112.0,605.0,,,,,False,,376388.0,11.034554,49.395922999999996
Nürnberg,Fischbach,90475,Am Wolfshof,4,,,,single_family_house,2001-07-10,,,,,,,,,1.0,149.0,499.0,,,,,False,,569657.0,11.181348,49.425741
Nürnberg,Fischbach,90475,Bärenbühlgraben,30 a,,,,single_family_house,1976-05-27,,,,,,,,,1.0,115.0,610.0,,,,,False,,506266.0,11.188045,49.426358
Nürnberg,St. Jobst,90491,Bismarckstraße,101,,,,multi_family_house,1976-02-06,,,,,,,,,6.0,399.0,818.0,,,,,False,,1293574.0,11.110646,49.465909
Nürnberg,"Altstadt, St. Lorenz",90402,Ludwigstraße,41,,,,multi_family_house,1971-10-11,,,,,,,,,9.0,502.0,283.0,,,,,False,,1696643.0,11.069001,49.449171
Nürnberg,Himpfelshof,90429,Dilherrstraße,7 a,,,,multi_family_house,1906-01-22,,,,,,,,,5.0,415.0,296.0,,,,,False,,1099919.0,11.058353,49.450678
Nürnberg,Katzwang,90453,Tilsiter Straße,2 c,,,,single_family_house,1957-03-26,,,,,,,,,1.0,115.0,298.0,,,,,False,,330115.0,11.056851,49.358294
Nürnberg,Trierer Straße,90469,Schulze-Delitzsch-Weg,73,,,,,1940-06-02,,,,,,,,,3.0,186.0,481.0,,,,,False,,583345.0,11.092862,49.402328000000004
Nürnberg,Gaismannshof,90431,Burgfarrnbacher Straße,45,,,,,1918-01-24,,,,,,,,,3.0,309.0,549.0,,,,,False,,596117.0,11.031312999999999,49.453119
Nürnberg,Langwasser Südwest,90469,Doppelmayrweg,45,,,,single_family_house,1939-01-05,,,,,,,,,1.0,105.0,274.0,,,,,False,,327401.0,11.123339999999999,49.400438
Nürnberg,Almoshof,90427,Almoshofer Hauptstraße,64,,,,,1938-07-19,,,,,,,,,1.0,168.0,634.0,,,,,False,,431913.0,11.063199,49.489810999999996
Nürnberg,"Kornburg, Worzeldorf",90455,Propsteistraße,146,,,,single_family_house,1995-11-27,,,,,,,,,1.0,126.0,276.0,,,,,False,,,11.075249,49.37827
Nürnberg,Reichelsdorf,90453,Schlößleinsgasse,47 c,,,,single_family_house,1998-11-03,,,,,,,,,1.0,99.0,473.0,,,,,False,,334346.0,11.031362,49.37677
Nürnberg,Gartenstadt,90469,Waldhof,3,,,,single_family_house,1939-05-12,,,,,,,,,1.0,82.0,254.0,,,,,False,,224026.0,11.076913,49.415757
Nürnberg,Laufamholz,90482,Heuchlinger Straße,15,,,,single_family_house,1898-07-10,,,,,,,,,1.0,132.0,569.0,,,,,False,,310822.0,11.168201,49.468097
Nürnberg,Langwasser Nordost,90471,Tucholskystraße,83,,,,single_family_house,1994-04-21,,,,,,,,,1.0,117.0,290.0,,,,,False,,469021.0,11.1317,49.413920000000005
Nürnberg,St. Johannis,90419,Johannisstraße,38,,,,single_family_house,1907-03-26,,,,,,,,,1.0,112.0,581.0,,,,,False,,323418.0,11.064803999999999,49.458763
Nürnberg,"Kornburg, Worzeldorf",90455,Sigmund-Freud-Straße,30,,,,single_family_house,1989-07-22,,,,,,,,,1.0,182.0,683.0,,,,,False,,615912.0,11.07333,49.374026
Nürnberg,Gostenhof,90443,Gostenhofer Hauptstraße,18,,,,multi_family_house,1963-08-13,,,,,,,,,11.0,682.0,581.0,,,,,False,,1650819.0,11.064873,49.447266
Nürnberg,Schniegling,90427,Brettergartenstraße,35,,,,single_family_house,2004-07-09,,,,,,,,,1.0,143.0,305.0,,,,,False,,958589969.0,11.031834,49.46853
Nürnberg,Steinbühl,90443,Schleidenstraße,11,,,,multi_family_house,1934-09-10,,,,,,,,,15.0,928.0,637.0,,,,,False,,927494431.0,11.069602,49.436207
Nürnberg,Katzwang,90453,Harrlacher Straße,29,,,,multi_family_house,2010-10-23,,,,,,,,,5.0,411.0,491.0,,,,,False,,1506203.0,11.043234,49.37242900000001
Nürnberg,Ziegelstein,90411,Königsberger Straße,72,,,,multi_family_house,2005-04-27,,,,,,,,,3.0,285.0,327.0,,,,,False,,844250.0,11.109442999999999,49.488103
Nürnberg,Erlenstegen,90491,Erlenstegenstraße,71,,,,single_family_house,1953-02-08,,,,,,,,,1.0,166.0,711.0,,,,,False,,926950.0,11.133546,49.471698
Nürnberg,St. Jobst,90491,Witzlebenstraße,65,,,,,1980-06-26,,,,,,,,,1.0,146.0,653.0,,,,,True,,790961.0,11.112732,49.464098
Nürnberg,Katzwang,90453,Vorjurastraße,100,,,,,1948-04-05,,,,,,,,,1.0,96.0,545.0,,,,,False,,340292.0,11.04153,49.373055000000015
Nürnberg,Marienberg ,90411,Hugo-Distler-Straße,60,,,,,1999-02-20,,,,,,,,,12.0,1052.0,974.0,,,,,False,,4280894.0,11.102299,49.478978
Nürnberg,Zerzabelshof,90480,Valznerweiherstraße,96,,,,single_family_house,1941-07-16,,,,,,,,,1.0,114.0,257.0,,,,,False,,336512.0,11.126171,49.439986
Nürnberg,St. Leonhard,90439,Konstanzenstraße,75,,,,single_family_house,1979-01-25,,,,,,,,,1.0,111.0,309.0,,,,,False,,401244.0,11.040014000000001,49.437629
Nürnberg,Sandberg ,90419,Krugstraße,9,,,,,1990-01-06,,,,,,,,,12.0,620.0,689.0,,,,,False,,1932505.0,11.058161,49.457896999999996
Nürnberg,St. Leonhard,90439,Felixstraße,21,,,,multi_family_house,1960-09-21,,,,,,,,,15.0,953.0,794.0,,,,,False,,2249764.0,11.046125,49.44024
Nürnberg,Buchenbühl,90411,Zum Steinbruch,31,,,,,1928-02-18,,,,,,,,,3.0,209.0,755.0,,,,,False,,656090.0,11.119925,49.504093999999995
Nürnberg,Wetzendorf,90427,Düppeler Straße,6,,,,single_family_house,1947-06-02,,,,,,,,,1.0,128.0,522.0,,,,,False,,398920.0,11.034574000000001,49.477734999999996
Nürnberg,"Kornburg, Worzeldorf",90455,Keilstraße,6,,,,multi_family_house,2002-01-19,,,,,,,,,4.0,397.0,469.0,,,,,False,,1232782.0,11.098501,49.352723
Nürnberg,"Altenfurt, Moorenbrunn",90475,An der Rundkapelle,7,,,,single_family_house,1961-01-01,,,,,,,,,1.0,78.0,290.0,,,,,False,,245676.0,11.166883,49.405339
Nürnberg,"Altenfurt, Moorenbrunn",90475,Radstädter Straße,64,,,,single_family_house,1976-02-10,,,,,,,,,1.0,120.0,269.0,,,,,False,,409546.0,11.178533,49.396955
Nürnberg,Gaismannshof,90431,Dottenheimer Straße,4,,,,multi_family_house,1963-05-16,,,,,,,,,4.0,448.0,1125.0,,,,,False,,939475.0,11.035299,49.448147
Nürnberg,Gaismannshof,90431,Haeselerstraße,30,,,,single_family_house,1920-07-15,,,,,,,,,1.0,124.0,342.0,,,,,False,,346299.0,11.031518,49.443616999999996
Nürnberg,Langwasser Südost,90473,Buchdruckstraße,5,,,,multi_family_house,1934-11-07,,,,,,,,,4.0,408.0,489.0,,,,,False,,1050569.0,11.135294,49.405322999999996
Nürnberg,Guntherstraße,90461,Guntherstraße,50,,,,multi_family_house,1944-01-14,,,,,,,,,4.0,226.0,707.0,,,,,False,,550902.0,11.098754,49.436918000000006
Nürnberg,"Altstadt, St. Sebald",90403,Neue Gasse,7,,,,multi_family_house,1948-02-05,,,,,,,,,5.0,253.0,299.0,,,,,False,,911136.0,11.081015,49.453986
Nürnberg,Wetzendorf,90425,Lerchenstraße,99,,,,single_family_house,1986-03-05,,,,,,,,,1.0,170.0,480.0,,,,,False,,,11.05367,49.474700999999996
Nürnberg,"Altenfurt, Moorenbrunn",90475,Streubuck,19,,,,,1969-09-20,,,,,,,,,1.0,122.0,468.0,,,,,False,,369821.0,11.170709,49.393493
Nürnberg,Katzwang,90453,Alfons-Stauder-Straße,16,,,,single_family_house,1984-03-12,,,,,,,,,1.0,115.0,247.0,,,,,False,,408938.0,11.056784,49.364485
Nürnberg,Nürnberg                  ,90453,Holzheimer Straße,40,,,,single_family_house,2003-11-08,,,,,,,,,1.0,146.0,785.0,,,,,False,,640489.0,11.019604000000001,49.373312999999996
Nürnberg,Eberhardshof,90431,Paul-Ritter-Straße,19,,,,single_family_house,2007-07-25,,,,,,,,,1.0,110.0,327.0,,,,,False,,487191.0,11.025398,49.457678
Nürnberg,Himpfelshof,90429,Solgerstraße,18,,,,single_family_house,1909-01-15,,,,,,,,,1.0,80.0,535.0,,,,,False,,232184.0,11.061722999999999,
Nürnberg,Glockenhof,90478,Keplerstraße,15,,,,multi_family_house,1908-10-11,,,,,,,,,8.0,778.0,499.0,,,,,False,,1918514.0,11.090632,49.445305000000005
Nürnberg,Gebersdorf,90449,Dürschingerstraße,9,,,,single_family_house,1993-01-24,,,,,,,,,1.0,94.0,262.0,,,,,False,,394566.0,11.006746000000001,49.425487999999994
Nürnberg,Wetzendorf,90425,Oskar-Maria-Graf-Straße,16,,,,,1986-05-15,,,,,,,,,1.0,180.0,444.0,,,,,False,,769155.0,11.061052,49.474028
Nürnberg,Galgenhof,90459,Pillenreuther Straße,49,,,,multi_family_house,1896-03-21,,,,,,,,,4.0,500.0,330.0,,,,,False,,1080517.0,11.082274,49.439881
Nürnberg,Bielingplatz,90419,Rückertstraße,13,,,,multi_family_house,2004-02-25,,,,,,,,,11.0,820.0,290.0,,,,,False,,3238087.0,11.069117,49.462680999999996
Nürnberg,Reichelsdorf,90453,Walter-Flex-Straße,146,,,,single_family_house,1917-07-03,,,,,,,,,1.0,94.0,618.0,,,,,False,,403996.0,11.037542,49.388423
Nürnberg,Galgenhof,90459,Landgrabenstraße,118,,,,multi_family_house,1959-08-26,,,,,,,,,14.0,759.0,511.0,,,,,False,,2190669.0,11.077335,49.439643
Nürnberg,Eibach,90451,Mittagstraße,1,,,,multi_family_house,1882-05-11,,,,,,,,,3.0,274.0,621.0,,,,,False,,592384.0,11.035347999999999,49.40116
Nürnberg,Eibach,90451,Schußleitenweg,63,,,,single_family_house,1958-07-13,,,,,,,,,1.0,70.0,605.0,,,,,False,,334093.0,11.029388,49.409636
Nürnberg,Sandberg ,90419,Steinstraße,10,,,,multi_family_house,1952-04-12,,,,,,,,,10.0,546.0,276.0,,,,,False,,1220068.0,11.055757,49.4579
Nürnberg,Uhlandstraße,90408,Friedrichstraße,70,,,,multi_family_house,1908-05-01,,,,,,,,,7.0,329.0,621.0,,,,,False,,1138089.0,11.079589,49.463988
Nürnberg,"Kornburg, Worzeldorf",90455,Dompfaffweg,6 b,,,,single_family_house,2017-08-01,,,,,,,,,1.0,134.0,553.0,,,,,False,,695135.0,11.071875,49.377364
Nürnberg,Erlenstegen,90491,Beethovenstraße,12,,,,,2008-02-04,,,,,,,,,1.0,158.0,1019.0,,,,,False,,1400531.0,11.123997,49.470181000000004
Nürnberg,Marienberg ,90425,Kilianstraße,180 a,,,,single_family_house,1979-07-04,,,,,,,,,1.0,134.0,507.0,,,,,False,,589183.0,11.089909,49.473362
Nürnberg,Bielingplatz,90419,Schrothstraße,9,,,,single_family_house,1960-05-05,,,,,,,,,1.0,98.0,326.0,,,,,False,,475897.0,11.06593,49.467209999999994
Nürnberg,Gartenstadt,90469,Neunkirchener Straße,66,,,,single_family_house,1988-09-18,,,,,,,,,1.0,147.0,499.0,,,,,False,,384126.0,11.080644999999999,49.404868
Nürnberg,"Altenfurt, Moorenbrunn",90475,Radstädter Straße,10,,,,single_family_house,1973-02-24,,,,,,,,,1.0,115.0,271.0,,,,,False,,363506.0,11.176203000000001,49.397959
Nürnberg,Großgründlach,90427,Volkacher Straße,29,,,,single_family_house,2010-04-16,,,,,,,,,1.0,145.0,665.0,,,,,False,,763945.0,11.017267,49.526951999999994
Nürnberg,Zerzabelshof,90480,Viatisstraße,17,,,,single_family_house,1935-05-14,,,,,,,,,1.0,87.0,262.0,,,,,False,,373974.0,11.123524,49.438392
Nürnberg,Gebersdorf,90449,Farrnbachweg,6 a,,,,multi_family_house,1957-07-21,,,,,,,,,2.0,229.0,275.0,,,,,False,,760383.0,11.009573,49.427351
Nürnberg,Zerzabelshof,90480,Regensburger Straße,408,,,,single_family_house,1936-11-13,,,,,,,,,1.0,123.0,1090.0,,,,,False,,411605.0,11.139991,49.428183999999995
Nürnberg,"Altenfurt, Moorenbrunn",90475,Radstädter Straße,85,,,,,1956-10-17,,,,,,,,,1.0,107.0,306.0,,,,,False,,376486.0,11.178246,49.397602
Nürnberg,Rangierbahnhof-Siedlung,90471,Bauernfeindstraße,50,,,,multi_family_house,1937-03-02,,,,,,,,,3.0,344.0,682.0,,,,,False,,839582.0,11.106447000000001,49.417278
Nürnberg,"Altenfurt, Moorenbrunn",90475,Kärntner Straße,33,,,,single_family_house,1949-04-02,,,,,,,,,1.0,114.0,350.0,,,,,False,,370311.0,11.171895000000001,49.396888000000004
Nürnberg,Reichelsdorf,90453,Solnhofener Straße,30,,,,multi_family_house,2006-10-25,,,,,,,,,10.0,721.0,269.0,,,,,False,,2542960.0,11.034511,49.384401
Nürnberg,Trierer Straße,90469,Lauterbacher Straße,20,,,,multi_family_house,1973-01-13,,,,,,,,,1.0,90.0,323.0,,,,,False,,196044.0,11.090437,49.403887999999995
Nürnberg,Galgenhof,90459,Paulstraße,13,,,,multi_family_house,1953-01-27,,,,,,,,,10.0,788.0,258.0,,,,,False,,1463122.0,11.08837,49.440615
Nürnberg,Erlenstegen,90491,Hölderlinstraße,1,,,,multi_family_house,1960-04-17,,,,,,,,,3.0,280.0,512.0,,,,,False,,946998.0,11.12011,49.471707
Nürnberg,Buch ,90427,Bucher Hauptstraße,73,,,,multi_family_house,1911-04-18,,,,,,,,,2.0,273.0,514.0,,,,,False,,796035.0,11.044628,49.497561
Nürnberg,Laufamholz,90482,Königsteiner Straße,26,,,,,1956-04-12,,,,,,,,,1.0,142.0,518.0,,,,,False,,469913.0,11.157659,49.464596
Nürnberg,Großreuth b. Schweinau,90431,Herbststraße,23,,,,single_family_house,1974-09-22,,,,,,,,,1.0,127.0,675.0,,,,,False,,569370.0,11.020395,49.43627
Nürnberg,Werderau,90441,Volckamerstraße,24,,,,multi_family_house,1933-09-22,,,,,,,,,2.0,140.0,782.0,,,,,False,,412175.0,11.060227000000001,49.42416
Nürnberg,Großgründlach,90427,Hanauer Straße,7,,,,multi_family_house,1970-03-01,,,,,,,,,2.0,285.0,570.0,,,,,False,,680684.0,11.007007999999999,49.525002
Nürnberg,Himpfelshof,90429,Obere Kieselbergstraße,20,,,,multi_family_house,2010-03-04,,,,,,,,,1.0,75.0,330.0,,,,,False,,252724.0,11.060118,49.450302
Nürnberg,Uhlandstraße,90408,Nordring,42,,,,multi_family_house,1920-08-18,,,,,,,,,6.0,729.0,572.0,,,,,False,,2067449.0,11.073214,49.469353000000005
Nürnberg,Ziegelstein,90411,Ziegelsteinstraße,142,,,,single_family_house,1930-08-15,,,,,,,,,1.0,92.0,296.0,,,,,False,,297942.0,11.105568,49.483817
Nürnberg,Langwasser Nordwest,90471,Hochvogelring,58,,,,single_family_house,1967-03-08,,,,,,,,,1.0,145.0,547.0,,,,,False,,528235.0,11.115903,49.406985999999996
Nürnberg,Langwasser Nordwest,90471,Stuibenweg,13,,,,single_family_house,1986-09-24,,,,,,,,,1.0,112.0,792.0,,,,,False,,430733.0,11.114255,49.410751
Nürnberg,Schoppershof,90491,Eisenacher Straße,5,,,,multi_family_house,1944-02-01,,,,,,,,,6.0,400.0,486.0,,,,,False,,1129328.0,11.106515,49.471444
Nürnberg,Steinbühl,90443,Schwannstraße,14,,,,multi_family_house,1930-11-15,,,,,,,,,8.0,544.0,479.0,,,,,False,,1405202.0,11.069634,49.435886
Nürnberg,"Altenfurt, Moorenbrunn",90475,Leinbühlstraße,4,,,,single_family_house,1907-04-09,,,,,,,,,1.0,123.0,323.0,,,,,False,,281171.0,11.168999999999999,49.394556
Nürnberg,Zerzabelshof,90480,Urbanstraße,38,,,,single_family_house,1956-08-04,,,,,,,,,1.0,127.0,310.0,,,,,False,,480337.0,11.127404,49.441722
Nürnberg,Gartenstadt,90469,Sebald-Heyden-Straße,23,,,,multi_family_house,1947-03-08,,,,,,,,,9.0,561.0,808.0,,,,,False,,1159490.0,11.081777,49.408663000000004
Nürnberg,Reichelsdorf,90453,Waldstromerstraße,50,,,,multi_family_house,1965-08-03,,,,,,,,,3.0,140.0,551.0,,,,,False,,497312.0,11.035167,49.381018999999995
Nürnberg,Werderau,90441,Resedenweg,3,,,,,1950-08-25,,,,,,,,,1.0,215.0,2695.0,,,,,False,,847393.0,11.062271,49.418537
Nürnberg,Zerzabelshof,90480,Urbanstraße,9A,,,,,1936-06-27,,,,,,,,,5.0,612.0,462.0,,,,,False,,1901679.0,11.126514,49.443096
Nürnberg,Katzwang,90455,Im Humpengarten,11 a,,,,single_family_house,1991-05-05,,,,,,,,,1.0,149.0,316.0,,,,,False,,433745.0,11.059222,49.359895
Nürnberg,"Kornburg, Worzeldorf",90455,Rudolf-Kohlenberger-Weg,48,,,,single_family_house,2008-10-01,,,,,,,,,1.0,123.0,327.0,,,,,False,,365432.0,11.096001,49.356567
Nürnberg,Boxdorf,90427,Klaus-Groth-Straße,12 b,,,,multi_family_house,1960-11-25,,,,,,,,,1.0,67.0,276.0,,,,,False,,231996.0,11.02665,49.520187
Nürnberg,Katzwang,90453,Elbestraße,4 a,,,,single_family_house,1945-03-08,,,,,,,,,1.0,120.0,293.0,,,,,False,,318933.0,11.055729,49.358837
